Year;Month;Day;PM25max;O3max;Death;Tmean;RH;OXmax
2009;5;28;8;39.5;6;11.21383111;61.32724148;28.2591414944356
2009;5;29;9;25.83333333;6;11.62309842;82.01018588;23.4531001589825
2009;5;30;17;27.83333333;1;10.60780813;73.79746698;20.2305246422893
2009;5;31;10;42;2;9.137457311;63.80198137;22.3974562798092
2009;6;1;5;34.33333333;4;9.125970196;54.3986408;24.5087440381558
2009;6;2;7;29.16666667;5;10.3234244;61.27121251;30.9745627980922
2009;6;3;7;34.16666667;1;10.54393046;57.36651669;35.4054054054054
2009;6;4;12;36.16666667;3;10.44760944;59.25852913;19.6820349761526
2009;6;5;28;46;7;11.88311084;42.59795977;22.2162162162162
2009;6;6;28.5;53;1;13.17316051;51.59442515;18.1605723370429
2009;6;7;8;29.33333333;4;9.998059609;57.54432973;17.9523052464229
2009;6;8;7;32;5;9.889397703;55.34875438;27.9872813990461
2009;6;9;6;23.83333333;3;8.57916796;65.88059637;20.2162162162162
2009;6;10;5.5;24;2;10.41796026;88.00586857;21.3211446740859
2009;6;11;11.5;33.33333333;5;14.71119218;72.38783764;26.5977742448331
2009;6;12;13;28.5;4;13.56341198;69.76404237;20.8966613672496
2009;6;13;20;32.33333333;4;14.12899721;50.12473095;27.2798092209857
2009;6;14;18.5;35.5;0;14.53748836;53.06170734;31.2384737678855
2009;6;15;8.5;28.33333333;1;14.60633344;58.38965272;29.1685214626391
2009;6;16;19.5;40;3;15.39746973;55.84199033;21.1669316375199
2009;6;17;20.5;46.33333333;1;16.83848184;54.07966502;22.1462639109698
2009;6;18;17.5;42.83333333;9;15.95506054;60.46661172;19.570747217806
2009;6;19;8;27.5;1;15.13893201;84.29232509;25.0779014308426
2009;6;20;6.5;27.16666667;0;16.97190314;83.20830889;31.7790143084261
2009;6;21;10.5;28.66666667;3;16.72128221;82.58342031;24.0222575516693
2009;6;22;11.5;35.33333333;6;15.78663459;66.20180837;29.8076311605723
2009;6;23;17;44;6;17.26614405;53.29217328;37.0715421303657
2009;6;24;24.5;34.66666667;5;19.21134741;59.1666814;16.5564387917329
2009;6;25;17.5;49.66666667;4;21.10066749;58.13284173;16.4594594594595
2009;6;26;16;49.33333333;3;19.44178826;68.15108746;13.5007949125596
2009;6;27;9;24.33333333;2;16.66951257;82.06125336;16.5214626391097
2009;6;28;12;23.5;4;16.8854393;82.20130966;15.4594594594595
2009;6;29;6;19.16666667;3;16.56674946;86.01138036;12.8410174880763
2009;6;30;6.5;22.33333333;5;17.60547966;77.86457016;14
2009;7;1;9.5;23.83333333;3;17.14040671;79.08771022;13.5278219395866
2009;7;2;9;20;2;17.13567215;81.88787475;8.93799682034976
2009;7;3;5;19.5;5;16.50364794;85.28464426;14.9379968203498
2009;7;4;8.5;19;3;15.32163924;84.83958758;13.9793322734499
2009;7;5;6;12.83333333;3;15.25465694;74.09469333;12.2225755166932
2009;7;6;6;21.16666667;1;13.91105247;68.58247809;21.9459459459459
2009;7;7;7;16.5;2;13.61106799;82.14121869;26.751987281399
2009;7;8;12.5;16;3;13.70707855;75.28605945;36.216613672496
2009;7;9;15.5;32.33333333;1;15.52685501;50.58232407;27.3088235294118
2009;7;10;19.5;39.83333333;6;17.22780192;54.24168775;19.5357710651828
2009;7;11;24;45.6;3;18.24968954;61.20839463;13.5564387917329
2009;7;12;8;37.2;1;15.22314499;75.27789308;11.5214626391097
2009;7;13;9;26.4;4;13.28702266;73.64958737;17.7647058823529
2009;7;14;6;18.6;5;12.18332816;68.31108654;27.8759936406995
2009;7;15;11;15.8;2;12.84438063;67.60921354;26.8839427662957
2009;7;16;15;24.5;2;13.75038808;72.37918021;16.8553259141494
2009;7;17;15.5;35.16666667;3;18.60656628;70.65560501;18.3068362480127
2009;7;18;13.5;37;2;17.33848184;79.96357535;25.9872813990461
2009;7;19;10;23.83333333;3;16.74549829;75.75610499;14.3914944356121
2009;7;20;12;27.5;3;17.55945359;63.60714657;20.4594594594595
2009;7;21;14;37.83333333;4;18.1116113;57.26481678;17.1462639109698
2009;7;22;9;20;7;15.98556349;77.92441484;18.4534976152623
2009;7;23;9;28.5;2;16.66671841;61.48188161;14.7627186009539
2009;7;24;6;22.33333333;5;16.08576529;84.70583415;18.9069952305246
2009;7;25;3;23.33333333;4;15.01963676;85.05839167;21.7376788553259
2009;7;26;5;19.2;1;13.75434648;84.98901681;31.3195548489666
2009;7;27;17;26.8;1;17.86751009;76.88837325;24.9252782193959
2009;7;28;14.5;33;1;20.21879851;70.17234249;18.7790143084261
2009;7;29;22;39.66666667;1;21.00551071;73.00131069;22.3974562798092
2009;7;30;18;36.66666667;6;20.92285005;69.71841697;30.3974562798092
2009;7;31;15;27.66666667;1;17.55821174;79.22010497;19.2305246422894
2009;8;1;21;33.5;1;19.3759702;65.49579277;10.3545310015898
2009;8;2;32.5;40.5;4;19.40530891;68.09650062;#NOM?
2009;8;3;16;28;6;18.50535548;76.34746071;13.181240063593
2009;8;4;16;42.5;3;19.71809997;65.30914398;12.5421303656598
2009;8;5;17.5;37.6;3;18.3263738;76.73069287;15.0635930047695
2009;8;6;12.33333333;19.6;3;14.32047501;68.5352885;18.5564387917329
2009;8;7;13;17.2;1;12.13140329;72.89745972;16.5421303656598
2009;8;8;22;22;3;13.04788885;53.24228372;18.4038155802862
2009;8;9;19.33333333;27.4;3;15.03461658;63.57073714;25.9109697933227
2009;8;10;23.66666667;20.8;1;18.87185657;71.55665912;27.7233704292528
2009;8;11;13;24.83333333;2;18.78601366;69.31785665;23.7170111287758
2009;8;12;32.33333333;33.5;2;18.74945669;58.75777406;30.3704292527822
2009;8;13;21.33333333;39.5;0;19.69613474;56.18695065;31.4260731319555
2009;8;14;30;36.16666667;6;21.39824589;55.8704405;37.7806041335453
2009;8;15;30;45.83333333;3;21.67680844;62.98136514;33.9538950715421
2009;8;16;33.66666667;46.33333333;4;22.15880161;65.22401852;21.6057233704293
2009;8;17;44.33333333;56.33333333;4;22.6547656;63.20676445;15.0719395866455
2009;8;18;32.66666667;51.5;4;23.53190003;74.45706611;17.5564387917329
2009;8;19;16.33333333;32.33333333;2;19.727181;72.28299123;24.9602543720191
2009;8;20;12.66666667;18.83333333;3;16.62915244;61.43462631;15.0143084260731
2009;8;21;14.66666667;24.33333333;6;19.77685501;77.47858105;16.5357710651828
2009;8;22;27;37.33333333;4;21.36882956;73.89117727;20.5151033386328
2009;8;23;21;20.66666667;5;18.21647004;80.19831087;23.164546899841
2009;8;24;15.33333333;23.6;2;16.65282521;61.70037376;15.1399046104928
2009;8;25;12;29.6;3;14.94667805;55.40554892;15.5357710651828
2009;8;26;14.66666667;32.83333333;2;15.80580565;68.42847133;14.577106518283
2009;8;27;9;22;2;9.598416641;62.17869595;16.8966613672496
2009;8;28;14;23.83333333;2;9.952887302;59.77555705;15.6677265500795
2009;8;29;11.66666667;21.5;2;10.12255511;81.31354017;21.362480127186
2009;8;30;9.333333333;24;5;14.00636448;72.52492182;26.2881558028617
2009;8;31;12;22.33333333;1;11.66772741;64.91643253;28.2241653418124
2009;9;1;15.33333333;30.16666667;1;11.55580565;50.1482272;20.9872813990461
2009;9;2;15.33333333;34.66666667;2;15.79897547;57.53301895;14.5357710651828
2009;9;3;19.66666667;41.5;4;17.24425644;61.64315938;17.5914149443561
2009;9;4;18.33333333;28.5;3;16.13117044;57.64615784;22.2655007949126
2009;9;5;14.66666667;21.33333333;0;10.44093449;59.56754188;19.8553259141494
2009;9;6;20;24.83333333;1;9.750232847;49.24308529;17.7233704292528
2009;9;7;19.33333333;32.83333333;5;12.26847252;46.20847413;24.0015898251192
2009;9;8;16.66666667;29;6;15.70389631;63.81269323;24.7170111287758
2009;9;9;9.333333333;25.33333333;4;11.29889786;53.6356128;25.2241653418124
2009;9;10;19;34.83333333;3;11.99596399;44.04490129;17.6263910969793
2009;9;11;35;36.66666667;2;14.13947532;52.85155143;12.6740858505564
2009;9;12;24;38;4;15.17719652;47.42517681;16.6184419713831
2009;9;13;18.66666667;26.66666667;3;12.8740298;71.83961365;21.2511923688394
2009;9;14;12.66666667;16.66666667;2;11.26893822;72.69214617;19.3068362480127
2009;9;15;10.33333333;20.66666667;0;11.42447998;73.56527445;13.6883942766296
2009;9;16;16.33333333;30.83333333;7;9.059453586;63.47723034;18.2305246422893
2009;9;17;17.33333333;28;2;8.747749146;46.70880205;19.966613672496
2009;9;18;14;20;3;9.659500155;76.55513678;25.6820349761526
2009;9;19;14.66666667;27.5;2;8.985408258;68.95969283;13.9364069952305
2009;9;20;16.33333333;28.83333333;2;10.44303011;52.64488204;14.087440381558
2009;9;21;20.66666667;35;1;14.78205526;50.54543559;11.4069952305246
2009;9;22;25.33333333;14.83333333;3;12.73626203;68.0222863;16.2718600953895
2009;9;23;26.33333333;20.2;4;15.97741385;78.34361659;19.0222575516693
2009;9;24;8;16.6;2;10.77336231;68.26558324;12.7525172231054
2009;9;25;12.33333333;22.8;2;6.800915865;69.53723625;15.3296237413884
2009;9;26;21.33333333;28.2;1;6.556271344;47.24123377;15.7254901960784
2009;9;27;20;17.2;3;10.17952499;82.40505832;7.96899841017488
2009;9;28;21.66666667;22.6;5;13.87519404;83.34198195;6.6205617382088
2009;9;29;15.33333333;23.5;5;11.58460106;80.46737369;6.34022257551669
2009;9;30;10.66666667;10.4;4;7.996584912;86.7962247;10.1340752517223
2009;10;1;9.666666667;8.5;1;6.143433716;90.37276702;8.33598304186539
2009;10;2;16;7.666666667;9;6.020490531;86.8070907;12.9750927397986
2009;10;3;13;12;4;6.787876436;82.36971357;12.8039215686275
2009;10;4;10.33333333;11.5;4;10.15313567;85.87636578;10.4679385267621
2009;10;5;13;17.66666667;3;9.84895995;79.70852951;11.1626921038686
2009;10;6;15.33333333;19;3;8.645529339;69.61548468;12.8680445151033
2009;10;7;13;15;3;6.085454828;83.48594758;14.4594594594595
2009;10;8;11.33333333;16.16666667;3;7.04082583;78.71457001;15.0058293587705
2009;10;9;16.33333333;14.33333333;3;6.688606023;81.51719259;14.045045045045
2009;10;10;14.66666667;21.5;4;4.886370692;76.81146217;14.8060413354531
2009;10;11;11.33333333;22.5;1;3.094303011;67.27360186;17.8346581875994
2009;10;12;20.66666667;20.83333333;1;3.615104005;72.15172256;17.3645998940117
2009;10;13;19;20;5;1.701102142;82.41001128;16.3667196608373
2009;10;14;7;27;2;-0.062247749;77.38873596;19.6820349761526
2009;10;15;11.33333333;25.16666667;3;-0.891338094;68.97074176;20.2098569157393
2009;10;16;18.33333333;23.16666667;2;-0.813567215;57.25889898;17.6491785903551
2009;10;17;17.33333333;29.66666667;1;-0.041679603;60.03882126;11.2787493375729
2009;10;18;18.33333333;29.83333333;5;0.374029804;59.68393474;17.2347641759406
2009;10;19;36.33333333;24.83333333;2;0.592517852;52.6517346;19.0079491255962
2009;10;20;34.66666667;13;3;3.870149022;73.45960069;19.1441441441442
2009;10;21;10.33333333;26.16666667;4;2.588481838;71.14559958;16.9544250132485
2009;10;22;14.33333333;27.5;2;-0.970273207;90.69786424;14.8553259141494
2009;10;23;18.33333333;26.33333333;5;-1.105867743;67.30749311;19.5129835718071
2009;10;24;11;24;6;1.774914623;76.42960115;17.6883942766296
2009;10;25;13.33333333;23.16666667;2;4.501474697;76.49802983;15.6836248012718
2009;10;26;21.33333333;29;1;1.852685501;71.9598351;15.4499205087441
2009;10;27;16;25;4;0.722446445;87.06423122;13.0878378378378
2009;10;28;15.33333333;21;4;2.256907793;90.35987711;19.4387917329094
2009;10;29;18.33333333;20.8;5;3.347252406;82.30377406;14.102808691044
2009;10;30;31.33333333;11;12;3.887224464;66.53750901;19.4038155802862
2009;10;31;22;28;1;9.845389631;72.2555199;14.1070482246953
2009;11;1;21.33333333;21;3;4.233079789;74.88539037;18.7233704292528
2009;11;2;16.66666667;28;4;1.077770879;65.93864924;18.1853471118177
2009;11;3;15.33333333;19;1;0.754268861;83.05023789;15.4244833068362
2009;11;4;8.333333333;26.83333333;1;-1.282831419;82.60018892;14.9894011658718
2009;11;5;13;24.16666667;3;-3.338171375;70.41081289;19.4758876523582
2009;11;6;12.33333333;21.5;3;-0.778019249;78.11673259;17.7111817700053
2009;11;7;35.66666667;22.16666667;6;-1.809220739;66.0137846;21.0593534711182
2009;11;8;33.66666667;28.16666667;0;5.561393977;57.68246512;16.5172231054584
2009;11;9;32.66666667;24;1;5.467479044;58.48629875;17.1441441441441
2009;11;10;24.66666667;31.33333333;3;5.380239056;66.95927691;18.5877053524112
2009;11;11;20;23.33333333;7;2.146305495;57.51954628;19.4493905670376
2009;11;12;27;21.83333333;1;1.078935113;51.24306331;14.7111817700053
2009;11;13;30.66666667;20.66666667;3;1.573269171;44.580343;20.550079491256
2009;11;14;24.66666667;23.33333333;2;2.888854393;53.57596084;18.7832538420774
2009;11;15;20.66666667;21.83333333;4;8.223300217;81.49989702;15.041070482247
2009;11;16;18.33333333;30;4;3.277320708;80.51707646;17.3709591944886
2009;11;17;16.33333333;26.5;2;1.099891338;67.15593729;13.9157392686804
2009;11;18;35;18.16666667;8;0.499922384;57.78646857;18.3439321674616
2009;11;19;35.33333333;22;2;1.721980751;51.13279905;13.6348701642819
2009;11;20;33.33333333;18;4;2.670211115;67.85104235;14.2268150503445
2009;11;21;15.33333333;27;4;3.129928594;77.69803831;11.559088500265
2009;11;22;23.66666667;20;7;-0.4136914;75.83599926;13.389507154213
2009;11;23;43.33333333;15.66666667;3;0.572337783;57.70048181;9.01854795972443
2009;11;24;38.66666667;11.83333333;5;0.566982304;62.64196829;12.2225755166932
2009;11;25;17.66666667;17.16666667;3;3.052701025;83.52049059;21.0201377848437
2009;11;26;23.66666667;11.83333333;3;4.205448618;84.03354241;20.3789083200848
2009;11;27;16;18.33333333;2;3.454439615;85.87495956;15.894541600424
2009;11;28;10.33333333;32.16666667;6;1.480984166;84.26709378;15.1505034446211
2009;11;29;20;30.66666667;1;-0.739133809;85.50858545;10.4329623741388
2009;11;30;11;23;3;-2.564110525;85.27404699;17.7811340752517
2009;12;1;18;20.16666667;2;-4.72361068;73.06084202;17.5543190249073
2009;12;2;27;12.66666667;2;-1.438062713;75.89337383;14.5442501324854
2009;12;3;20.33333333;27.33333333;3;0.641726172;83.96762141;17.8553259141494
2009;12;4;17;25;2;0.73983235;83.13312418;19.2140964493906
2009;12;5;36.33333333;19.66666667;4;-3.004889786;80.72362284;19.5563063063063
2009;12;6;16.66666667;26.33333333;5;-3.572803477;79.01474075;21.8346581875994
2009;12;7;31;27;3;-7.954594846;73.10514791;20.6719660837308
2009;12;8;32.33333333;26.83333333;2;-9.022974232;67.96224568;21.0015898251192
2009;12;9;20;31;4;-10.60074511;67.70103681;22.9252782193959
2009;12;10;12.66666667;29.66666667;7;-5.615026389;72.55841871;20.9401165871754
2009;12;11;12;31.16666667;2;-10.91749457;86.81835124;17.6740858505564
2009;12;12;19.66666667;33.5;5;-13.25651971;67.73937921;20.8203497615262
2009;12;13;35.66666667;28.5;3;-7.582660664;64.29060011;22.154213036566
2009;12;14;32.33333333;23.83333333;2;-5.50535548;79.26878147;20.2676205617382
2009;12;15;16.33333333;28.66666667;4;-5.972291214;84.39266636;20.4181240063593
2009;12;16;12.33333333;32.16666667;5;-16.42502328;59.51011466;20.3047164811871
2009;12;17;10.33333333;30.33333333;1;-19.55766843;69.6143453;19.7376788553259
2009;12;18;18;30.83333333;5;-17.0798665;67.41070725;20.1171171171171
2009;12;19;38.33333333;31.66666667;2;-14.58343682;57.12499784;20.154213036566
2009;12;20;46;29.66666667;2;-14.0138932;53.03022469;17.4328298887122
2009;12;21;8.333333333;30;5;-10.23804719;84.16975996;15.2782193958665
2009;12;22;12;29.33333333;4;-11.14265756;88.43992692;19.9459459459459
2009;12;23;24;20.66666667;4;-8.484864949;73.49342105;21.9077901430843
2009;12;24;37.66666667;20;3;-6.046026079;65.77954177;20.7790143084261
2009;12;25;30;30.66666667;7;-6.07971127;75.05094667;16.1049284578696
2009;12;26;11;31.83333333;3;-5.229587085;76.62890065;22.6283783783784
2009;12;27;16.5;30.33333333;2;-2.056193729;80.09425788;22.947933227345
2009;12;28;32;21.5;7;-3.239987581;83.91274151;24.0822734499205
2009;12;29;22.5;33.66666667;3;-13.90274759;64.35123674;21.6387122416534
2009;12;30;23.66666667;34.4;3;-17.47050605;63.05923171;23.7933227344992
2009;12;31;27.33333333;32.2;6;-10.76296181;61.82342004;24.9375993640699
2010;1;1;11.33333333;32.4;2;-6.739133809;83.59700547;23.1800476947536
2010;1;2;19.33333333;36;6;-5.008692952;79.24771696;16.5719395866455
2010;1;3;11;37;4;-2.160509159;75.27755665;20.896528881823
2010;1;4;13.33333333;34.8;3;-2.266609749;81.86023979;23.3088235294118
2010;1;5;21;23.8;4;-4.482536479;82.74438622;23.3582405935347
2010;1;6;9;30.2;3;-4.502406085;87.28914521;23.4716481187069
2010;1;7;9;33.4;7;-6.245886371;82.30109193;21.422231054584
2010;1;8;9.666666667;34.6;2;-8.677584601;72.51787003;20.9067302596714
2010;1;9;11.33333333;35;4;-15.60214219;72.6117276;23.0408055113937
2010;1;10;30;32.2;5;-17.95265446;60.51398221;21.3275039745628
2010;1;11;29.66666667;31.4;5;-11.44039118;62.02248956;23.6025437201908
2010;1;12;12.33333333;34.33333333;3;-13.89141571;77.77046568;19.1377848436672
2010;1;13;34.33333333;31.83333333;6;-16.4925489;54.00361011;23.6242713301537
2010;1;14;55.33333333;23.33333333;2;-14.54323192;31.56841887;23.9644939056704
2010;1;15;45.33333333;28;7;-4.211269792;68.64578303;22.888182299947
2010;1;16;12;35;4;-5.903989444;58.45448138;22.0492845786963
2010;1;17;18.66666667;35.16666667;1;-12.97423161;55.77857624;19.8781134075252
2010;1;18;11.66666667;33.33333333;2;-6.876591121;80.69265173;19.0614732379438
2010;1;19;16.33333333;31.16666667;2;-4.733700714;89.73004239;18.5564387917329
2010;1;20;21.66666667;27.5;2;-3.666097485;79.54395566;24.5665076841547
2010;1;21;21.33333333;28.5;5;-7.032210494;73.46612165;26.7027027027027
2010;1;22;46.33333333;25.8;1;-10.25527786;56.27646773;25.3810280869104
2010;1;23;42;35.8;2;-13.35136604;41.84629088;13.2370164281929
2010;1;24;31.66666667;36.6;0;-6.744101211;50.91975587;21.1543455219926
2010;1;25;19;35.2;2;0.71701335;57.99455728;23.0408055113937
2010;1;26;15.66666667;17;3;0.154843216;88.62812593;22.3025967143614
2010;1;27;26.66666667;31.6;6;-5.436976094;72.53278524;24.3953365129836
2010;1;28;24.33333333;33.6;4;-6.848183794;75.08555072;22.9252782193959
2010;1;29;9.333333333;33;3;-15.68270723;75.12946131;23.679915209327
2010;1;30;23.33333333;35.83333333;5;-18.94334058;70.21120737;23.3396926338103
2010;1;31;38.33333333;33.33333333;4;-18.07714995;58.62706254;23.6698463169051
2010;2;1;43;36.16666667;4;-17.72687054;76.14484354;23.5108638049815
2010;2;2;40;34.83333333;2;-21.49720584;48.58052387;24.205617382088
2010;2;3;38;30.83333333;2;-16.3512108;40.75703124;24.3004769475358
2010;2;4;28;35.5;5;-14.59958088;73.7443541;22.8675145733969
2010;2;5;14.33333333;36.83333333;4;-15.02289662;76.35881936;21.456279809221
2010;2;6;18.66666667;36.33333333;5;-14.77584601;59.01162622;23.3789083200848
2010;2;7;9.333333333;34.5;2;-10.93084446;71.63671834;25.6132750397456
2010;2;8;9;31.66666667;4;-7.332117355;78.37883221;24.5336512983572
2010;2;9;21;34.16666667;5;-5.007994412;62.59150699;23.5665076841547
2010;2;10;38;36.66666667;2;-8.828857498;48.30445528;23.5046369899311
2010;2;11;20;35.66666667;3;-5.813722446;73.58932741;25.3086910439852
2010;2;12;16;34.2;6;-5.845001552;79.92144858;23.7417859035506
2010;2;13;15;34.2;5;-5.367587706;69.58483735;22.966613672496
2010;2;14;11.33333333;37.6;8;-5.197531822;83.18640201;17.5306041335453
2010;2;15;15.66666667;35.2;3;-6.0203353;79.92666878;21.5850556438792
2010;2;16;15.66666667;31;4;-3.845700093;77.16174237;23.7933227344992
2010;2;17;27.66666667;23.83333333;5;-3.144054641;74.76595033;22.8675145733969
2010;2;18;15.5;32.6;3;0.340810307;75.2792964;24.3190249072602
2010;2;19;6.666666667;34.16666667;4;-2.36929525;77.96604396;24.7048224695283
2010;2;20;5;34.33333333;3;-1.981915554;80.42546116;24.3047164811871
2010;2;21;13.33333333;35.83333333;3;-2.616733934;73.79510058;25.1706412294648
2010;2;22;9.666666667;36.5;6;-0.326063334;81.68932964;26.6984631690514
2010;2;23;7;36;1;0.304253337;85.80001127;28.0943296237414
2010;2;24;10.33333333;36.83333333;4;-0.310695436;92.69167686;28.335453100159
2010;2;25;10.66666667;38.8;3;-0.842750699;89.94221326;24.7355590885003
2010;2;26;9.333333333;41;1;-0.467401428;86.72090323;27.3831478537361
2010;2;27;7.333333333;41.6;1;0.517773983;89.77633666;25.679915209327
2010;2;28;7;36.2;5;-0.225628687;89.02641748;25.5479597244303
2010;3;1;15.33333333;39.16666667;6;0.419590189;79.55805949;27.4695283518813
2010;3;2;9.666666667;37.33333333;4;-1.889320087;70.6265478;28.3746687864335
2010;3;3;10.33333333;36.83333333;3;-4.92385905;60.42327219;30.8797032326444
2010;3;4;9.333333333;39.66666667;2;-3.041601987;72.98320261;34.6714361420244
2010;3;5;27.33333333;41;9;-5.37286557;56.06155739;28.2220455749868
2010;3;6;22.33333333;46;7;-1.664389941;49.52212959;26.9952305246423
2010;3;7;21;50.83333333;4;-0.994489289;56.04720098;26.0736618971913
2010;3;8;15.33333333;43;2;0.247671531;73.03559819;27.3974562798092
2010;3;9;8.333333333;40.33333333;4;-4.093837318;70.92193408;28.1685214626391
2010;3;10;17.66666667;38.5;6;-4.785936045;50.63701042;30.0365659777424
2010;3;11;17.33333333;39.33333333;11;-3.346631481;51.09351531;29.5622681505034
2010;3;12;9;41;10;-1.715461037;53.20710829;30.4509803921569
2010;3;13;10;43.66666667;1;0.454284384;50.85276786;30.6984631690514
2010;3;14;18.5;43;4;1.798199317;65.25604312;29.335453100159
2010;3;15;9;43.83333333;3;2.088248991;60.63886316;28.0715421303657
2010;3;16;23.5;44;6;2.823579634;39.27369605;25.8551934287228
